city,description,facilities,gallery,latitude,location,longitude,reviews_count,rooms,search_city,search_pricing,title,url
Tbilisi,"Well located in the center of Tbilisi, Metekhi Line By OldTown has 4-star accommodations close to Freedom Square and Saint George's Armenian Cathedral.","[""Airport shuttle"", ""Non-smoking rooms"", ""Room service"", ""Free parking"", ""Free Wifi"", ""Family rooms"", ""24-hour front desk"", ""Tea/Coffee Maker in All Rooms"", ""Breakfast"", ""Crib always available""]","[""https://cf.bstatic.com/xdata/images/hotel/max1024x768/761686123.jpg?k=3baa5337386079dfb8461e7d5e53c9f726dcfd0c1f0a3eeb4d8975287ca78497&o="", ""https://cf.bstatic.com/xdata/images/hotel/max500/761686119.jpg?k=ddb34c309285193760288d2eb1b32cd343a6e38856bd1b77752bc7678b7b8560&o="", ""https://cf.bstatic.com/xdata/images/hotel/max500/760630614.jpg?k=50be3a289243687e0d11b0e085db7071ce5eeb84ab5c5a8b3730e47ba1f1d335&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/761684846.jpg?k=ffb706ba343d458f12ac0515656af541d9b72f023e70587cbe02cc1b26c6b533&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/761684814.jpg?k=f7751fd533f2536a6f90d4e649849c2294dac731f781b021182f509a4c6df920&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/761684904.jpg?k=95df1e41a16c6a53470a76087de248b2c7257a4496c663c7ecbc6bf0993cdec9&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/761684924.jpg?k=6574aaa090a62e7bc57e14b87118be11548cf9c349637b6c7ba6247ea4e3f378&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/761682517.jpg?k=a123cc90d1613a2451e57a5a5b1b87a764e9f29448c062d0db828bf474d2d3e6&o=""]",41.6872579,"29 Ioseb Grishashvili St, 0105 Tbilisi, Georgia",44.8141523,31,"[{""block_id"": ""1507449403_422495433_2_1_0"", ""rounded_price"": 114, ""name"": ""Standard King Room"", ""max_occupancy_text"": ""Max. people: 2"", ""max_occupancy"": 2, ""bed_configuration"": [""1 king bed""], ""highlights"": [""20 m²"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector""], ""included_facilities"": [""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector""], ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property""], ""price_display"": ""BDT 5,122"", ""price_currency"": ""BDT"", ""price_amount_text"": ""5,122"", ""price_amount"": 5122.0, ""price_note"": ""+BDT 922 taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (BDT 5,122)""}, {""value"": ""2"", ""label"": ""2 (BDT 10,245)""}, {""value"": ""3"", ""label"": ""3 (BDT 15,367)""}, {""value"": ""4"", ""label"": ""4 (BDT 20,489)""}, {""value"": ""5"", ""label"": ""5 (BDT 25,612)""}], ""badges"": [""20 m²"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""35% off"", ""Limited-time Deal""]}, {""block_id"": ""1507449404_422495433_2_1_0"", ""rounded_price"": 116, ""name"": ""Standard Twin Room"", ""max_occupancy_text"": ""Max. people: 2"", ""max_occupancy"": 2, ""bed_configuration"": [""2 twin beds""], ""highlights"": [""20 m²"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector"", ""More""], ""included_facilities"": [""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector""], ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property""], ""price_display"": ""BDT 5,210"", ""price_currency"": ""BDT"", ""price_amount_text"": ""5,210"", ""price_amount"": 5210.0, ""price_note"": ""+BDT 938 taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (BDT 5,210)""}, {""value"": ""2"", ""label"": ""2 (BDT 10,420)""}, {""value"": ""3"", ""label"": ""3 (BDT 15,630)""}, {""value"": ""4"", ""label"": ""4 (BDT 20,841)""}, {""value"": ""5"", ""label"": ""5 (BDT 26,051)""}, {""value"": ""6"", ""label"": ""6 (BDT 31,261)""}], ""badges"": [""20 m²"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""35% off"", ""Limited-time Deal""]}, {""block_id"": ""1507449406_422495433_2_1_0"", ""rounded_price"": 163, ""name"": ""Deluxe Double Room with Balcony"", ""max_occupancy_text"": ""Max. people: 2"", ""max_occupancy"": 2, ""bed_configuration"": [""1 king bed""], ""highlights"": [""25 m²"", ""Balcony"", ""Landmark view"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Extra long beds (> 6.5 ft)"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Outdoor furniture"", ""Outdoor dining area"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector"", ""More""], ""included_facilities"": [""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Extra long beds (> 6.5 ft)"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Outdoor furniture"", ""Outdoor dining area"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector""], ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property""], ""price_display"": ""BDT 7,318"", ""price_currency"": ""BDT"", ""price_amount_text"": ""7,318"", ""price_amount"": 7318.0, ""price_note"": ""+BDT 1,317 taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (BDT 7,318)""}], ""badges"": [""25 m²"", ""Balcony"", ""Landmark view"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""35% off"", ""Limited-time Deal""]}, {""block_id"": ""1507449410_422495433_2_1_0"", ""rounded_price"": 185, ""name"": ""Double Room with Terrace"", ""max_occupancy_text"": ""Max. people: 2"", ""max_occupancy"": 2, ""bed_configuration"": [""1 king bed""], ""highlights"": [""28 m²"", ""Landmark view"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Minibar"", ""Free Wifi"", ""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Sofa"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Extra long beds (> 6.5 ft)"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Outdoor furniture"", ""Outdoor dining area"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Sofa bed"", ""Carbon monoxide detector"", ""More""], ""included_facilities"": [""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Sofa"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Extra long beds (> 6.5 ft)"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Outdoor furniture"", ""Outdoor dining area"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Sofa bed"", ""Carbon monoxide detector""], ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property""], ""price_display"": ""BDT 8,342"", ""price_currency"": ""BDT"", ""price_amount_text"": ""8,342"", ""price_amount"": 8342.0, ""price_note"": ""+BDT 1,502 taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (BDT 8,342)""}, {""value"": ""2"", ""label"": ""2 (BDT 16,684)""}], ""badges"": [""28 m²"", ""Landmark view"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Minibar"", ""Free Wifi"", ""35% off"", ""Limited-time Deal""]}, {""block_id"": ""1507449405_422495433_3_1_0"", ""rounded_price"": 140, ""name"": ""Family Room"", ""max_occupancy_text"": ""Max. people: 3"", ""max_occupancy"": 3, ""bed_configuration"": [""1 twin bed and"", ""1 king bed""], ""highlights"": [""23 m²"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector"", ""More""], ""included_facilities"": [""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector""], ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property""], ""price_display"": ""BDT 6,293"", ""price_currency"": ""BDT"", ""price_amount_text"": ""6,293"", ""price_amount"": 6293.0, ""price_note"": ""+BDT 1,133 taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (BDT 6,293)""}, {""value"": ""2"", ""label"": ""2 (BDT 12,586)""}, {""value"": ""3"", ""label"": ""3 (BDT 18,879)""}, {""value"": ""4"", ""label"": ""4 (BDT 25,173)""}, {""value"": ""5"", ""label"": ""5 (BDT 31,466)""}], ""badges"": [""23 m²"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""35% off"", ""Limited-time Deal""]}, {""block_id"": ""1507449409_422495433_4_1_0"", ""rounded_price"": 153, ""name"": ""Family Room with Balcony"", ""max_occupancy_text"": ""Max. people: 4"", ""max_occupancy"": 4, ""bed_configuration"": [""2 twin beds and"", ""1 king bed""], ""highlights"": [""26 m²"", ""Balcony"", ""Landmark view"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Outdoor furniture"", ""Outdoor dining area"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector"", ""More""], ""included_facilities"": [""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Outdoor furniture"", ""Outdoor dining area"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector""], ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property""], ""price_display"": ""BDT 6,879"", ""price_currency"": ""BDT"", ""price_amount_text"": ""6,879"", ""price_amount"": 6879.0, ""price_note"": ""+BDT 1,238 taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (BDT 6,879)""}, {""value"": ""2"", ""label"": ""2 (BDT 13,757)""}, {""value"": ""3"", ""label"": ""3 (BDT 20,636)""}, {""value"": ""4"", ""label"": ""4 (BDT 27,514)""}], ""badges"": [""26 m²"", ""Balcony"", ""Landmark view"", ""City view"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""35% off"", ""Limited-time Deal""]}, {""block_id"": ""1507449402_422495433_1_1_0"", ""rounded_price"": 111, ""name"": ""Single Room"", ""max_occupancy_text"": ""Max. people: 1"", ""max_occupancy"": 1, ""bed_configuration"": [""1 twin bed"", ""1 king bed""], ""highlights"": [""16 m²"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector"", ""More""], ""included_facilities"": [""Free toiletries"", ""Shower"", ""Safe"", ""Streaming service (like Netflix)"", ""Toilet"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Desk"", ""Sitting area"", ""Private entrance"", ""TV"", ""Slippers"", ""Refrigerator"", ""Telephone"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Heating"", ""Hairdryer"", ""Fan"", ""Towels/Sheets (extra fee)"", ""Wake-up service/Alarm clock"", ""Electric kettle"", ""Wake-up service"", ""Alarm clock"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Carbon monoxide detector""], ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property""], ""price_display"": ""BDT 4,976"", ""price_currency"": ""BDT"", ""price_amount_text"": ""4,976"", ""price_amount"": 4976.0, ""price_note"": ""+BDT 896 taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (BDT 4,976)""}, {""value"": ""2"", ""label"": ""2 (BDT 9,952)""}, {""value"": ""3"", ""label"": ""3 (BDT 14,928)""}, {""value"": ""4"", ""label"": ""4 (BDT 19,904)""}, {""value"": ""5"", ""label"": ""5 (BDT 24,880)""}], ""badges"": [""16 m²"", ""Air conditioning"", ""Attached bathroom"", ""Flat-screen TV"", ""Soundproof"", ""Minibar"", ""Free Wifi"", ""35% off"", ""Limited-time Deal""]}]",Tbilisi,"{""stay_summary"": ""1 night, 2 adults"", ""taxes_and_charges"": ""+BDT 922 taxes and fees"", ""current_price_display"": ""BDT 5,122"", ""current_price_currency"": ""BDT"", ""current_price_amount_text"": ""5,122"", ""current_price_amount"": 5122.0, ""price_breakdown_text"": ""Original price BDT 7,880. Current price BDT 5,122."", ""original_price_display"": ""BDT 7,880"", ""original_price_currency"": ""BDT"", ""original_price_amount_text"": ""7,880"", ""original_price_amount"": 7880.0}",Metekhi Line By OldTown,https://www.booking.com/hotel/ge/high-point.html
