city,description,facilities,gallery,latitude,location,longitude,rating,reviews_count,rooms,search_city,search_pricing,title,url
Batumi,"Luxury orbi panorama Aparthotel features a garden, shared lounge, a terrace and restaurant in Batumi.","[""Indoor swimming pool"", ""Airport shuttle"", ""Non-smoking rooms"", ""Fitness center"", ""Spa"", ""Restaurant"", ""Family rooms"", ""Tea/Coffee Maker in All Rooms"", ""Bar"", ""Breakfast""]","[""https://cf.bstatic.com/xdata/images/hotel/max1024x768/755316832.jpg?k=b0aefa1c8dae12dd4de93dab512a705abcaee43e8896d9db0122d7843c591245&o="", ""https://cf.bstatic.com/xdata/images/hotel/max500/755316300.jpg?k=e63c1c578e822757f48bd06abd199fc4ba797a3b6b0355689621ebb10b13a1dc&o="", ""https://cf.bstatic.com/xdata/images/hotel/max500/755316272.jpg?k=9cdded743b1366813fae6f77edb51f79055eecf6fc49ae63f2ec60652e57f66b&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/755316589.jpg?k=3357230e736acb4382650df480e041221446cf1a79ba6f375482e44e3d5b0a8e&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/755317093.jpg?k=08aa5393ace2dbd45f29179ac15e690a8b8c48054146458e65ab1bbf4bfdf826&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/755317157.jpg?k=466c37264e1efad5f96cb9bf8f818b8dbb967c729fbfac273b7710831b23da72&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/755317025.jpg?k=a814b649e5dcddb668a43403b329653de10340c1de1b6fd53223f25071cbdeb6&o="", ""https://cf.bstatic.com/xdata/images/hotel/max300/755317179.jpg?k=b49b3eae9837b465d81cfcea7b8ffc3743f1457a356b99eba6ac7cd7b2138033&o=""]",41.6404778,"Sherif Khimshiashvili Street, 6001 Batumi, Georgia",41.6137550,7.4,28,"[{""block_id"": ""1497090801_421389645_2_2_0"", ""rounded_price"": 50, ""name"": ""Studio with Sea View"", ""description"": ""The private pool is the standout feature of this studio. Guests can make meals in the kitchen that features a refrigerator, kitchenware, a microwave and a tea and coffee maker. This air-conditioned studio is consisted of of a flat-screen TV with cable channels, a private bathroom as well as a terrace with sea views. The unit has 1 bed."", ""max_occupancy_text"": ""Max. people: 2"", ""max_occupancy"": 2, ""bed_configuration"": [""1 full bed""], ""highlights"": [""Entire studio"", ""30 m²"", ""Private kitchen"", ""Private bathroom"", ""Private pool"", ""Balcony"", ""Sea view"", ""Lake view"", ""Garden view"", ""Mountain view"", ""City view"", ""Air conditioning"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Free Wifi"", ""Free toiletries"", ""Kitchen"", ""Washing machine"", ""Toilet"", ""Bathtub or shower"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Hypoallergenic"", ""Sitting area"", ""TV"", ""Slippers"", ""Refrigerator"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Radio"", ""Interconnecting room(s) available"", ""Microwave"", ""Heating"", ""Hairdryer"", ""Kitchenware"", ""Kitchenette"", ""Extra long beds (> 6.5 ft)"", ""Walk-in closet"", ""Electric kettle"", ""Outdoor furniture"", ""Cable channels"", ""Executive lounge access"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Single-room AC for guest accommodation""], ""included_facilities"": [""Free toiletries"", ""Kitchen"", ""Washing machine"", ""Toilet"", ""Bathtub or shower"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Hypoallergenic"", ""Sitting area"", ""TV"", ""Slippers"", ""Refrigerator"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Radio"", ""Interconnecting room(s) available"", ""Microwave"", ""Heating"", ""Hairdryer"", ""Kitchenware"", ""Kitchenette"", ""Extra long beds (> 6.5 ft)"", ""Walk-in closet"", ""Electric kettle"", ""Outdoor furniture"", ""Cable channels"", ""Executive lounge access"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Toilet paper"", ""Single-room AC for guest accommodation""], ""policies"": [""Breakfast US$11 (optional)"", ""Non-refundable"", ""• Pay the property before arrival"", ""No credit card needed""], ""price_display"": ""US$19"", ""price_currency"": ""US$"", ""price_amount_text"": ""19"", ""price_amount"": 19.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$19)""}, {""value"": ""2"", ""label"": ""2 (US$37)""}, {""value"": ""3"", ""label"": ""3 (US$56)""}, {""value"": ""4"", ""label"": ""4 (US$75)""}, {""value"": ""5"", ""label"": ""5 (US$93)""}, {""value"": ""6"", ""label"": ""6 (US$112)""}], ""badges"": [""Entire studio"", ""30 m²"", ""Private kitchen"", ""Private bathroom"", ""Private pool"", ""Balcony"", ""Sea view"", ""Lake view"", ""Garden view"", ""Mountain view"", ""City view"", ""Air conditioning"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Free Wifi"", ""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090801_421389648_2_2_0"", ""rounded_price"": 56, ""max_occupancy_text"": ""Max. people: 2"", ""max_occupancy"": 2, ""policies"": [""Breakfast US$11 (optional)"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property"", ""No credit card needed""], ""price_display"": ""US$21"", ""price_currency"": ""US$"", ""price_amount_text"": ""21"", ""price_amount"": 21.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$21)""}, {""value"": ""2"", ""label"": ""2 (US$41)""}, {""value"": ""3"", ""label"": ""3 (US$62)""}, {""value"": ""4"", ""label"": ""4 (US$83)""}, {""value"": ""5"", ""label"": ""5 (US$104)""}, {""value"": ""6"", ""label"": ""6 (US$124)""}], ""badges"": [""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090801_421389648_2_1_0"", ""rounded_price"": 77, ""max_occupancy_text"": ""Max. people: 2"", ""max_occupancy"": 2, ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property"", ""No credit card needed""], ""price_display"": ""US$28"", ""price_currency"": ""US$"", ""price_amount_text"": ""28"", ""price_amount"": 28.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$28)""}, {""value"": ""2"", ""label"": ""2 (US$57)""}, {""value"": ""3"", ""label"": ""3 (US$85)""}, {""value"": ""4"", ""label"": ""4 (US$114)""}, {""value"": ""5"", ""label"": ""5 (US$142)""}, {""value"": ""6"", ""label"": ""6 (US$171)""}], ""badges"": [""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090802_421389645_3_2_0"", ""rounded_price"": 57, ""name"": ""Apartment with Sea View"", ""description"": ""Guests will have a special experience as the apartment provides a private pool. The well-equipped kitchen features a refrigerator, kitchenware, a microwave and a tea and coffee maker. This air-conditioned apartment includes a flat-screen TV with cable channels, a private bathroom as well as a terrace with sea views. The unit offers 2 beds."", ""max_occupancy_text"": ""Max. people: 3"", ""max_occupancy"": 3, ""bed_configuration"": [""1 king bed and 1 sofa bed""], ""highlights"": [""Entire apartment"", ""33 m²"", ""Private kitchen"", ""Private bathroom"", ""Private pool"", ""Balcony"", ""Sea view"", ""Lake view"", ""Garden view"", ""Mountain view"", ""City view"", ""Air conditioning"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Free Wifi"", ""Free toiletries"", ""Kitchen"", ""Washing machine"", ""Toilet"", ""Sofa"", ""Bathtub or shower"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Hypoallergenic"", ""Sitting area"", ""TV"", ""Slippers"", ""Refrigerator"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Radio"", ""Interconnecting room(s) available"", ""Microwave"", ""Heating"", ""Hairdryer"", ""Kitchenware"", ""Kitchenette"", ""Extra long beds (> 6.5 ft)"", ""Walk-in closet"", ""Electric kettle"", ""Outdoor furniture"", ""Cable channels"", ""Executive lounge access"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Fold-up bed"", ""Toilet paper"", ""Sofa bed"", ""Single-room AC for guest accommodation"", ""More""], ""included_facilities"": [""Free toiletries"", ""Kitchen"", ""Washing machine"", ""Toilet"", ""Sofa"", ""Bathtub or shower"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Hypoallergenic"", ""Sitting area"", ""TV"", ""Slippers"", ""Refrigerator"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Radio"", ""Interconnecting room(s) available"", ""Microwave"", ""Heating"", ""Hairdryer"", ""Kitchenware"", ""Kitchenette"", ""Extra long beds (> 6.5 ft)"", ""Walk-in closet"", ""Electric kettle"", ""Outdoor furniture"", ""Cable channels"", ""Executive lounge access"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Fold-up bed"", ""Toilet paper"", ""Sofa bed"", ""Single-room AC for guest accommodation""], ""policies"": [""Breakfast US$11 (optional)"", ""Non-refundable"", ""• Pay the property before arrival"", ""No credit card needed""], ""price_display"": ""US$21"", ""price_currency"": ""US$"", ""price_amount_text"": ""21"", ""price_amount"": 21.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$21)""}, {""value"": ""2"", ""label"": ""2 (US$42)""}, {""value"": ""3"", ""label"": ""3 (US$63)""}, {""value"": ""4"", ""label"": ""4 (US$84)""}, {""value"": ""5"", ""label"": ""5 (US$105)""}, {""value"": ""6"", ""label"": ""6 (US$126)""}, {""value"": ""7"", ""label"": ""7 (US$147)""}, {""value"": ""8"", ""label"": ""8 (US$168)""}, {""value"": ""9"", ""label"": ""9 (US$189)""}], ""badges"": [""Entire apartment"", ""33 m²"", ""Private kitchen"", ""Private bathroom"", ""Private pool"", ""Balcony"", ""Sea view"", ""Lake view"", ""Garden view"", ""Mountain view"", ""City view"", ""Air conditioning"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Free Wifi"", ""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090802_421389648_3_2_0"", ""rounded_price"": 63, ""max_occupancy_text"": ""Max. people: 3"", ""max_occupancy"": 3, ""policies"": [""Breakfast US$11 (optional)"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property"", ""No credit card needed""], ""price_display"": ""US$23"", ""price_currency"": ""US$"", ""price_amount_text"": ""23"", ""price_amount"": 23.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$23)""}, {""value"": ""2"", ""label"": ""2 (US$47)""}, {""value"": ""3"", ""label"": ""3 (US$70)""}, {""value"": ""4"", ""label"": ""4 (US$93)""}, {""value"": ""5"", ""label"": ""5 (US$116)""}, {""value"": ""6"", ""label"": ""6 (US$140)""}, {""value"": ""7"", ""label"": ""7 (US$163)""}, {""value"": ""8"", ""label"": ""8 (US$186)""}, {""value"": ""9"", ""label"": ""9 (US$210)""}], ""badges"": [""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090802_421389648_3_1_0"", ""rounded_price"": 84, ""max_occupancy_text"": ""Max. people: 3"", ""max_occupancy"": 3, ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property"", ""No credit card needed""], ""price_display"": ""US$31"", ""price_currency"": ""US$"", ""price_amount_text"": ""31"", ""price_amount"": 31.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$31)""}, {""value"": ""2"", ""label"": ""2 (US$62)""}, {""value"": ""3"", ""label"": ""3 (US$93)""}, {""value"": ""4"", ""label"": ""4 (US$124)""}, {""value"": ""5"", ""label"": ""5 (US$155)""}, {""value"": ""6"", ""label"": ""6 (US$186)""}, {""value"": ""7"", ""label"": ""7 (US$217)""}, {""value"": ""8"", ""label"": ""8 (US$248)""}, {""value"": ""9"", ""label"": ""9 (US$279)""}], ""badges"": [""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090803_421389645_4_2_0"", ""rounded_price"": 101, ""name"": ""One-Bedroom Apartment"", ""description"": ""The private pool is a top feature of this apartment. This apartment comes with 1 living room, 1 separate bedroom and 1 bathroom with a walk-in shower and free toiletries. The kitchen features a refrigerator, kitchenware and a microwave. The air-conditioned apartment features a flat-screen TV with cable channels, a washing machine, soundproof walls, a tea and coffee maker as well as sea views. The unit has 2 beds."", ""max_occupancy_text"": ""Max. people: 4"", ""max_occupancy"": 4, ""bed_configuration"": [""Bedroom 1: 1 king bed"", ""Living room: 1 sofa bed""], ""highlights"": [""Entire apartment"", ""55 m²"", ""Private kitchen"", ""Private bathroom"", ""Private pool"", ""Balcony"", ""Sea view"", ""Lake view"", ""Garden view"", ""Mountain view"", ""City view"", ""Air conditioning"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Free Wifi"", ""Free toiletries"", ""Kitchen"", ""Washing machine"", ""Toilet"", ""Sofa"", ""Bathtub or shower"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Hypoallergenic"", ""Sitting area"", ""TV"", ""Slippers"", ""Refrigerator"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Radio"", ""Interconnecting room(s) available"", ""Microwave"", ""Heating"", ""Hairdryer"", ""Kitchenware"", ""Kitchenette"", ""Extra long beds (> 6.5 ft)"", ""Walk-in closet"", ""Electric kettle"", ""Outdoor furniture"", ""Cable channels"", ""Executive lounge access"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Fold-up bed"", ""Toilet paper"", ""Sofa bed"", ""Single-room AC for guest accommodation"", ""More""], ""included_facilities"": [""Free toiletries"", ""Kitchen"", ""Washing machine"", ""Toilet"", ""Sofa"", ""Bathtub or shower"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Hypoallergenic"", ""Sitting area"", ""TV"", ""Slippers"", ""Refrigerator"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Radio"", ""Interconnecting room(s) available"", ""Microwave"", ""Heating"", ""Hairdryer"", ""Kitchenware"", ""Kitchenette"", ""Extra long beds (> 6.5 ft)"", ""Walk-in closet"", ""Electric kettle"", ""Outdoor furniture"", ""Cable channels"", ""Executive lounge access"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Fold-up bed"", ""Toilet paper"", ""Sofa bed"", ""Single-room AC for guest accommodation""], ""policies"": [""Breakfast US$11 (optional)"", ""Non-refundable"", ""• Pay the property before arrival"", ""No credit card needed""], ""price_display"": ""US$37"", ""price_currency"": ""US$"", ""price_amount_text"": ""37"", ""price_amount"": 37.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$37)""}, {""value"": ""2"", ""label"": ""2 (US$75)""}, {""value"": ""3"", ""label"": ""3 (US$112)""}, {""value"": ""4"", ""label"": ""4 (US$149)""}], ""badges"": [""Entire apartment"", ""55 m²"", ""Private kitchen"", ""Private bathroom"", ""Private pool"", ""Balcony"", ""Sea view"", ""Lake view"", ""Garden view"", ""Mountain view"", ""City view"", ""Air conditioning"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Free Wifi"", ""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090803_421389648_4_2_0"", ""rounded_price"": 112, ""max_occupancy_text"": ""Max. people: 4"", ""max_occupancy"": 4, ""policies"": [""Breakfast US$11 (optional)"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property"", ""No credit card needed""], ""price_display"": ""US$41"", ""price_currency"": ""US$"", ""price_amount_text"": ""41"", ""price_amount"": 41.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$41)""}, {""value"": ""2"", ""label"": ""2 (US$83)""}, {""value"": ""3"", ""label"": ""3 (US$124)""}, {""value"": ""4"", ""label"": ""4 (US$166)""}], ""badges"": [""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090803_421389648_4_1_0"", ""rounded_price"": 133, ""max_occupancy_text"": ""Max. people: 4"", ""max_occupancy"": 4, ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property"", ""No credit card needed""], ""price_display"": ""US$49"", ""price_currency"": ""US$"", ""price_amount_text"": ""49"", ""price_amount"": 49.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$49)""}, {""value"": ""2"", ""label"": ""2 (US$98)""}, {""value"": ""3"", ""label"": ""3 (US$148)""}, {""value"": ""4"", ""label"": ""4 (US$197)""}], ""badges"": [""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090804_421389645_6_2_0"", ""rounded_price"": 132, ""name"": ""Two-Bedroom Apartment with Sea View"", ""description"": ""The private pool is the standout feature of this apartment. This spacious apartment comes with 1 living room, 2 separate bedrooms and 1 bathroom with a walk-in shower and free toiletries. Meals can be prepared in the kitchen, which features a refrigerator, kitchenware and a microwave. The air-conditioned apartment features a flat-screen TV with cable channels, a washing machine, soundproof walls, a tea and coffee maker as well as sea views. The unit has 3 beds."", ""max_occupancy_text"": ""Max. people: 6"", ""max_occupancy"": 1, ""bed_configuration"": [""Bedroom 1: 1 king bed"", ""Bedroom 2: 1 king bed"", ""Living room: 1 sofa bed""], ""highlights"": [""Entire apartment"", ""85 m²"", ""Private kitchen"", ""Private bathroom"", ""Private pool"", ""Balcony"", ""Sea view"", ""Lake view"", ""Garden view"", ""Mountain view"", ""City view"", ""Air conditioning"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Free Wifi"", ""Free toiletries"", ""Kitchen"", ""Washing machine"", ""Toilet"", ""Sofa"", ""Bathtub or shower"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Hypoallergenic"", ""Sitting area"", ""TV"", ""Slippers"", ""Refrigerator"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Radio"", ""Interconnecting room(s) available"", ""Microwave"", ""Heating"", ""Hairdryer"", ""Kitchenware"", ""Kitchenette"", ""Extra long beds (> 6.5 ft)"", ""Walk-in closet"", ""Electric kettle"", ""Outdoor furniture"", ""Cable channels"", ""Executive lounge access"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Fold-up bed"", ""Toilet paper"", ""Sofa bed"", ""Single-room AC for guest accommodation"", ""More""], ""included_facilities"": [""Free toiletries"", ""Kitchen"", ""Washing machine"", ""Toilet"", ""Sofa"", ""Bathtub or shower"", ""Hardwood or parquet floors"", ""Towels"", ""Linens"", ""Socket near the bed"", ""Cleaning products"", ""Hypoallergenic"", ""Sitting area"", ""TV"", ""Slippers"", ""Refrigerator"", ""Ironing facilities"", ""Tea/Coffee maker"", ""Iron"", ""Radio"", ""Interconnecting room(s) available"", ""Microwave"", ""Heating"", ""Hairdryer"", ""Kitchenware"", ""Kitchenette"", ""Extra long beds (> 6.5 ft)"", ""Walk-in closet"", ""Electric kettle"", ""Outdoor furniture"", ""Cable channels"", ""Executive lounge access"", ""Wardrobe or closet"", ""Dining area"", ""Dining table"", ""Upper floors accessible by elevator"", ""Clothes rack"", ""Fold-up bed"", ""Toilet paper"", ""Sofa bed"", ""Single-room AC for guest accommodation""], ""policies"": [""Breakfast US$11 (optional)"", ""Non-refundable"", ""• Pay the property before arrival"", ""No credit card needed""], ""price_display"": ""US$49"", ""price_currency"": ""US$"", ""price_amount_text"": ""49"", ""price_amount"": 49.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$49)""}, {""value"": ""2"", ""label"": ""2 (US$98)""}], ""badges"": [""Entire apartment"", ""85 m²"", ""Private kitchen"", ""Private bathroom"", ""Private pool"", ""Balcony"", ""Sea view"", ""Lake view"", ""Garden view"", ""Mountain view"", ""City view"", ""Air conditioning"", ""Flat-screen TV"", ""Soundproof"", ""Terrace"", ""Free Wifi"", ""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090804_421389648_6_2_0"", ""rounded_price"": 147, ""max_occupancy_text"": ""Max. people: 6"", ""max_occupancy"": 1, ""policies"": [""Breakfast US$11 (optional)"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property"", ""No credit card needed""], ""price_display"": ""US$54"", ""price_currency"": ""US$"", ""price_amount_text"": ""54"", ""price_amount"": 54.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$54)""}, {""value"": ""2"", ""label"": ""2 (US$109)""}], ""badges"": [""30% off"", ""Limited-time Deal""]}, {""block_id"": ""1497090804_421389648_6_1_0"", ""rounded_price"": 168, ""max_occupancy_text"": ""Max. people: 6"", ""max_occupancy"": 1, ""policies"": [""Continental breakfast included"", ""Free cancellation before 6:00 PM on November 9, 2025"", ""No prepayment needed – pay at the property"", ""No credit card needed""], ""price_display"": ""US$62"", ""price_currency"": ""US$"", ""price_amount_text"": ""62"", ""price_amount"": 62.0, ""price_note"": ""Includes taxes and fees"", ""availability"": [{""value"": ""0"", ""label"": ""0""}, {""value"": ""1"", ""label"": ""1 (US$62)""}, {""value"": ""2"", ""label"": ""2 (US$124)""}], ""badges"": [""30% off"", ""Limited-time Deal""]}]",Batumi,"{""stay_summary"": ""1 night, 2 adults"", ""taxes_and_charges"": ""Includes taxes and fees"", ""current_price_display"": ""US$19"", ""current_price_currency"": ""US$"", ""current_price_amount_text"": ""19"", ""current_price_amount"": 19.0, ""price_breakdown_text"": ""Original price US$27. Current price US$19."", ""original_price_display"": ""US$27"", ""original_price_currency"": ""US$"", ""original_price_amount_text"": ""27"", ""original_price_amount"": 27.0}",Luxury orbi panorama Aparthotel,https://www.booking.com/hotel/ge/batimi-orbi-city.html
